Name,Code,Market,Marcap
GS건설,006360,KOSPI,999900000000
삼아알미늄,006110,KOSPI,999900000000
한국전자홀딩스,006200,KOSPI,999900000000
삼성SDI,006400,KOSPI,999900000000
삼성전기,009150,KOSPI,999900000000
동부건설,005960,KOSPI,999900000000
케이씨티시,009070,KOSPI,999900000000
코오롱글로벌,003070,KOSPI,999900000000
빙그레,005180,KOSPI,999900000000
녹십자홀딩스,005250,KOSPI,999900000000
시알홀딩스,000480,KOSPI,999900000000
현대약품,004310,KOSPI,999900000000
남양유업,003920,KOSPI,999900000000
남선알미늄,008350,KOSPI,999900000000
한국화장품제조,003350,KOSPI,999900000000
현대코퍼레이션,011760,KOSPI,999900000000
LS,006260,KOSPI,999900000000
SK네트웍스,001740,KOSPI,999900000000
경농,002100,KOSPI,999900000000
티웨이홀딩스,004870,KOSPI,999900000000
동방아그로,007590,KOSPI,999900000000
송원산업,004430,KOSPI,999900000000
진흥기업,002780,KOSPI,999900000000
한국석유공업,004090,KOSPI,999900000000
천일고속,000650,KOSPI,999900000000
대원강업,000430,KOSPI,999900000000
만호제강,001080,KOSPI,999900000000
조광피혁,004700,KOSPI,999900000000
세방,004360,KOSPI,999900000000
KBI동양철관,008970,KOSPI,999900000000
대유에이텍,002880,KOSPI,999900000000
남광토건,001260,KOSPI,999900000000
삼영전자공업,005680,KOSPI,999900000000
신영와코루,005800,KOSPI,999900000000
오리엔트바이오,002630,KOSPI,999900000000
조비,001550,KOSPI,999900000000
한국공항,005430,KOSPI,999900000000
조광페인트,004910,KOSPI,999900000000
SB성보,003080,KOSPI,999900000000
삼천리,004690,KOSPI,999900000000
조흥,002600,KOSPI,999900000000
금양,001570,KOSPI,999900000000
사조대림,003960,KOSPI,999900000000
비비안,002070,KOSPI,999900000000
SNT다이내믹스,003570,KOSPI,999900000000
한신공영,004960,KOSPI,999900000000
농심,004370,KOSPI,999900000000
삼영,003720,KOSPI,999900000000
성신양회,004980,KOSPI,999900000000
신라교역,004970,KOSPI,999900000000
신풍,002870,KOSPI,999900000000
종근당홀딩스,001630,KOSPI,999900000000
크라운해태홀딩스,005740,KOSPI,999900000000
한독,002390,KOSPI,999900000000
SG글로벌,001380,KOSPI,999900000000
SK디스커버리,006120,KOSPI,999900000000
샘표,007540,KOSPI,999900000000
흥아해운,003280,KOSPI,999900000000
GS글로벌,001250,KOSPI,999900000000
금호건설,002990,KOSPI,999900000000
삼부토건,001470,KOSPI,999900000000
삼화콘덴서공업,001820,KOSPI,999900000000
페이퍼코리아,001020,KOSPI,999900000000
동양,001520,KOSPI,999900000000
한화,000880,KOSPI,999900000000
JW중외제약,001060,KOSPI,999900000000
영풍,000670,KOSPI,999900000000
PKC,001340,KOSPI,999900000000
성창기업지주,000180,KOSPI,999900000000
한창,005110,KOSPI,999900000000
삼화왕관,004450,KOSPI,999900000000
KR모터스,000040,KOSPI,999900000000
고려제강,002240,KOSPI,999900000000
태양금속공업,004100,KOSPI,999900000000
SUN&L,002820,KOSPI,999900000000
DRB동일,004840,KOSPI,999900000000
넥센타이어,002350,KOSPI,999900000000
SG세계물산,004060,KOSPI,999900000000
롯데정밀화학,004000,KOSPI,999900000000
동화약품,000020,KOSPI,999900000000
DL,000210,KOSPI,999900000000
LX인터내셔널,001120,KOSPI,999900000000
국제약품,002720,KOSPI,999900000000
태광산업,003240,KOSPI,999900000000
부산주공,005030,KOSPI,999900000000
CS홀딩스,000590,KOSPI,999900000000
DB하이텍,000990,KOSPI,999900000000
대림통상,006570,KOSPI,999900000000
유유제약,000220,KOSPI,999900000000
강남제비스코,000860,KOSPI,999900000000
대신증권,003540,KOSPI,999900000000
NH투자증권,005940,KOSPI,999900000000
미래에셋증권,006800,KOSPI,999900000000
신일전자,002700,KOSPI,999900000000
삼성제약,001360,KOSPI,999900000000
삼성화재해상보험,000810,KOSPI,999900000000
삼양식품,003230,KOSPI,999900000000
한화손해보험,000370,KOSPI,999900000000
NI스틸,008260,KOSPI,999900000000
일동홀딩스,000230,KOSPI,999900000000
대동,000490,KOSPI,999900000000
오리온홀딩스,001800,KOSPI,999900000000
깨끗한나라,004540,KOSPI,999900000000
태원물산,001420,KOSPI,999900000000
코오롱,002020,KOSPI,999900000000
삼성전자,005930,KOSPI,999900000000
DH오토넥스,000300,KOSPI,999900000000
BYC,001460,KOSPI,999900000000
KG모빌리티,003620,KOSPI,999900000000
SPC삼립,005610,KOSPI,999900000000
흥국화재,000540,KOSPI,999900000000
일양약품,007570,KOSPI,999900000000
한진,002320,KOSPI,999900000000
한국수출포장공업,002200,KOSPI,999900000000
현대자동차,005380,KOSPI,999900000000
모나미,005360,KOSPI,999900000000
한화솔루션,009830,KOSPI,999900000000
아세아,002030,KOSPI,999900000000
카프로,006380,KOSPI,999900000000
롯데지주,004990,KOSPI,999900000000
대한방직,001070,KOSPI,999900000000
서울식품공업,004410,KOSPI,999900000000
LS네트웍스,000680,KOSPI,999900000000
금호전기,001210,KOSPI,999900000000
하이트진로홀딩스,000140,KOSPI,999900000000
노루홀딩스,000320,KOSPI,999900000000
기아,000270,KOSPI,999900000000
효성,004800,KOSPI,999900000000
CJ,001040,KOSPI,999900000000
두산,000150,KOSPI,999900000000
휴스틸,005010,KOSPI,999900000000
DB손해보험,005830,KOSPI,999900000000
TYM,002900,KOSPI,999900000000
대웅,003090,KOSPI,999900000000
진양산업,003780,KOSPI,999900000000
영진약품,003520,KOSPI,999900000000
케이씨씨,002380,KOSPI,999900000000
롯데칠성음료,005300,KOSPI,999900000000
일신방직,003200,KOSPI,999900000000
아모레퍼시픽홀딩스,002790,KOSPI,999900000000
제주은행,006220,KOSPI,999900000000
한솔홀딩스,004150,KOSPI,999900000000
벽산,007210,KOSPI,999900000000
롯데손해보험,000400,KOSPI,999900000000
대한제분,001130,KOSPI,999900000000
대상,001680,KOSPI,999900000000
LG,003550,KOSPI,999900000000
동아쏘시오홀딩스,000640,KOSPI,999900000000
코리안리,003690,KOSPI,999900000000
한국주철관공업,000970,KOSPI,999900000000
한일홀딩스,003300,KOSPI,999900000000
엔피씨,004250,KOSPI,999900000000
세아제강지주,003030,KOSPI,999900000000
대한전선,001440,KOSPI,999900000000
대한제당,001790,KOSPI,999900000000
삼양홀딩스,000070,KOSPI,999900000000
세기상사,002420,KOSPI,999900000000
한국앤컴퍼니,000240,KOSPI,999900000000
전방,000950,KOSPI,999900000000
대한항공,003490,KOSPI,999900000000
디아이동일,001530,KOSPI,999900000000
유한양행,000100,KOSPI,999900000000
CJ대한통운,000120,KOSPI,999900000000
경방,000050,KOSPI,999900000000
유수홀딩스,000700,KOSPI,999900000000
한진중공업홀딩스,003480,KOSPI,999900000000
